cdt_last_act,cdt_plan,cdt_score,cdt_steps,cdt_subseq_last_act,cdt_subseq_plan,cdt_subseq_score,cdt_subseq_steps,cdt_subseq_validity,cdt_validity,complementary_plan,correct_part,curr_last_act,curr_plan,curr_score,curr_steps,curr_validity,domain,executability,final_score,gt_plan,improved_plan,improved_validity,instance_id,model,nr_plan_trace,plan_trace,subseq_last_act,subseq_plan,subseq_score,subseq_steps,subseq_validity,task,trace_score,improved_steps
0,"['(stack c b)', '(stack b c)']",0.11458333333333337,6,0,['(stack c b)'],1.0,6,False,False,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(put-down a)', '(pick-up c)', '(stack c b)']",[],0,"['(stack c b)', '(stack b c)']",0.11458333333333337,6,False,random_blocksworld_3,False,0.11458333333333337,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(put-down a)', '(pick-up c)', '(stack c b)']","['(unstack b a)', '(put-down b)', '(unstack a c)', '(put-down a)', '(pick-up c)', '(stack c b)']",1,26,o4-mini_chat,"{0: 'correct', 1: 'diff_act'}","{0: 'misplaced', 1: 'diff_act'}",0,['(stack c b)'],1.0,6,False,_state_tracking,0.3125,0
7,"['(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b a)', '(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a b)', '(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c a)', '(stack a b)']",0.0625,9,4,"['(unstack a c)', '(stack a b)', '(pick-up c)', '(stack c a)']",1.0,0,True,False,"['(stack a b)', '(pick-up c)', '(stack c a)']",['(unstack a c)'],7,"['(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b a)', '(unstack b a)', '(put-down b)', '(pick-up a)', '(stack a b)', '(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c a)', '(stack a b)']",0.0625,9,False,random_blocksworld_3,False,0.0625,"['(unstack a c)', '(stack a b)', '(pick-up c)', '(stack c a)']","['(unstack a c)', '(stack a b)', '(pick-up c)', '(stack c a)']",1,60,o4-mini_chat,"{0: 'position', 7: 'correct', 10: 'correct', 11: 'correct', 1: 'diff_act', 2: 'same_act', 3: 'same_act', 4: 'same_act', 5: 'redundant', 6: 'same_act', 8: 'same_act', 9: 'diff_act', 12: 'correct'}","{0: 'correct', 7: 'misplaced', 10: 'misplaced', 11: 'misplaced', 1: 'redundant', 2: 'redundant', 3: 'redundant', 4: 'redundant', 5: 'redundant', 6: 'redundant', 8: 'redundant', 9: 'redundant', 12: 'redundant'}",4,"['(unstack a c)', '(stack a b)', '(pick-up c)', '(stack c a)']",1.0,0,True,_one_shot,0.19230769230769232,0
0,[],0.0,13,0,[],0.0,13,False,False,"['(e6tbvxb13cxqiqfm object_9 object_0 object_5)', '(ucb7r68xuhd352zp object_3 object_5 object_6 object_1)', '(v1pjso2krv6sk1wj object_11 object_3 object_6)', '(ucb7r68xuhd352zp object_3 object_6 object_5 object_1)', '(ozh031mvw6d4smqa object_11 object_3 object_5)', '(e6tbvxb13cxqiqfm object_11 object_0 object_5)', '(i43ia3g2ygc7vwqf object_0 object_5 object_7)', '(kl6t91ujyqzora0b object_9 object_0 object_7)', '(kl6t91ujyqzora0b object_11 object_0 object_7)', '(ucb7r68xuhd352zp object_4 object_7 object_8 object_2)', '(v1pjso2krv6sk1wj object_10 object_4 object_8)', '(ucb7r68xuhd352zp object_4 object_8 object_7 object_2)', '(ozh031mvw6d4smqa object_10 object_4 object_7)']",[],0,[],0.0,13,False,obfuscated_randomized_logistics,False,0.0,"['(e6tbvxb13cxqiqfm object_9 object_0 object_5)', '(ucb7r68xuhd352zp object_3 object_5 object_6 object_1)', '(v1pjso2krv6sk1wj object_11 object_3 object_6)', '(ucb7r68xuhd352zp object_3 object_6 object_5 object_1)', '(ozh031mvw6d4smqa object_11 object_3 object_5)', '(e6tbvxb13cxqiqfm object_11 object_0 object_5)', '(i43ia3g2ygc7vwqf object_0 object_5 object_7)', '(kl6t91ujyqzora0b object_9 object_0 object_7)', '(kl6t91ujyqzora0b object_11 object_0 object_7)', '(ucb7r68xuhd352zp object_4 object_7 object_8 object_2)', '(v1pjso2krv6sk1wj object_10 object_4 object_8)', '(ucb7r68xuhd352zp object_4 object_8 object_7 object_2)', '(ozh031mvw6d4smqa object_10 object_4 object_7)']","['(e6tbvxb13cxqiqfm object_9 object_0 object_5)', '(ucb7r68xuhd352zp object_3 object_5 object_6 object_1)', '(v1pjso2krv6sk1wj object_11 object_3 object_6)', '(ucb7r68xuhd352zp object_3 object_6 object_5 object_1)', '(ozh031mvw6d4smqa object_11 object_3 object_5)', '(e6tbvxb13cxqiqfm object_11 object_0 object_5)', '(i43ia3g2ygc7vwqf object_0 object_5 object_7)', '(kl6t91ujyqzora0b object_9 object_0 object_7)', '(kl6t91ujyqzora0b object_11 object_0 object_7)', '(ucb7r68xuhd352zp object_4 object_7 object_8 object_2)', '(v1pjso2krv6sk1wj object_10 object_4 object_8)', '(ucb7r68xuhd352zp object_4 object_8 object_7 object_2)', '(ozh031mvw6d4smqa object_10 object_4 object_7)']",1,12,o4-mini_chat,{},{},0,[],0.0,13,False,_zero_shot,0.0,0
0,[],0.0,4,0,[],0.0,4,False,False,"['(ucb7r68xuhd352zp object_5 object_9 object_10 object_3)', '(v1pjso2krv6sk1wj object_12 object_5 object_10)', '(ucb7r68xuhd352zp object_5 object_10 object_11 object_3)', '(ozh031mvw6d4smqa object_12 object_5 object_11)']",[],0,[],0.0,4,False,obfuscated_randomized_logistics,False,0.0,"['(ucb7r68xuhd352zp object_5 object_9 object_10 object_3)', '(v1pjso2krv6sk1wj object_12 object_5 object_10)', '(ucb7r68xuhd352zp object_5 object_10 object_11 object_3)', '(ozh031mvw6d4smqa object_12 object_5 object_11)']","['(ucb7r68xuhd352zp object_5 object_9 object_10 object_3)', '(v1pjso2krv6sk1wj object_12 object_5 object_10)', '(ucb7r68xuhd352zp object_5 object_10 object_11 object_3)', '(ozh031mvw6d4smqa object_12 object_5 object_11)']",1,22,o4-mini_chat,{},{},0,[],0.0,4,False,_one_shot,0.0,0
0,[],0.0,16,0,[],0.0,16,False,False,"['(ucb7r68xuhd352zp object_4 object_7 object_8 object_2)', '(v1pjso2krv6sk1wj object_14 object_4 object_8)', '(ucb7r68xuhd352zp object_4 object_8 object_6 object_2)', '(ozh031mvw6d4smqa object_14 object_4 object_6)', '(e6tbvxb13cxqiqfm object_14 object_0 object_6)', '(e6tbvxb13cxqiqfm object_13 object_0 object_6)', '(i43ia3g2ygc7vwqf object_0 object_6 object_9)', '(kl6t91ujyqzora0b object_14 object_0 object_9)', '(kl6t91ujyqzora0b object_13 object_0 object_9)', '(ucb7r68xuhd352zp object_5 object_10 object_11 object_3)', '(v1pjso2krv6sk1wj object_12 object_5 object_11)', '(ucb7r68xuhd352zp object_5 object_11 object_9 object_3)', '(v1pjso2krv6sk1wj object_13 object_5 object_9)', '(ucb7r68xuhd352zp object_5 object_9 object_10 object_3)', '(ozh031mvw6d4smqa object_13 object_5 object_10)', '(ozh031mvw6d4smqa object_12 object_5 object_10)']",[],0,[],0.0,16,False,obfuscated_randomized_logistics,False,0.0,"['(ucb7r68xuhd352zp object_4 object_7 object_8 object_2)', '(v1pjso2krv6sk1wj object_14 object_4 object_8)', '(ucb7r68xuhd352zp object_4 object_8 object_6 object_2)', '(ozh031mvw6d4smqa object_14 object_4 object_6)', '(e6tbvxb13cxqiqfm object_14 object_0 object_6)', '(e6tbvxb13cxqiqfm object_13 object_0 object_6)', '(i43ia3g2ygc7vwqf object_0 object_6 object_9)', '(kl6t91ujyqzora0b object_14 object_0 object_9)', '(kl6t91ujyqzora0b object_13 object_0 object_9)', '(ucb7r68xuhd352zp object_5 object_10 object_11 object_3)', '(v1pjso2krv6sk1wj object_12 object_5 object_11)', '(ucb7r68xuhd352zp object_5 object_11 object_9 object_3)', '(v1pjso2krv6sk1wj object_13 object_5 object_9)', '(ucb7r68xuhd352zp object_5 object_9 object_10 object_3)', '(ozh031mvw6d4smqa object_13 object_5 object_10)', '(ozh031mvw6d4smqa object_12 object_5 object_10)']","['(ucb7r68xuhd352zp object_4 object_7 object_8 object_2)', '(v1pjso2krv6sk1wj object_14 object_4 object_8)', '(ucb7r68xuhd352zp object_4 object_8 object_6 object_2)', '(ozh031mvw6d4smqa object_14 object_4 object_6)', '(e6tbvxb13cxqiqfm object_14 object_0 object_6)', '(e6tbvxb13cxqiqfm object_13 object_0 object_6)', '(i43ia3g2ygc7vwqf object_0 object_6 object_9)', '(kl6t91ujyqzora0b object_14 object_0 object_9)', '(kl6t91ujyqzora0b object_13 object_0 object_9)', '(ucb7r68xuhd352zp object_5 object_10 object_11 object_3)', '(v1pjso2krv6sk1wj object_12 object_5 object_11)', '(ucb7r68xuhd352zp object_5 object_11 object_9 object_3)', '(v1pjso2krv6sk1wj object_13 object_5 object_9)', '(ucb7r68xuhd352zp object_5 object_9 object_10 object_3)', '(ozh031mvw6d4smqa object_13 object_5 object_10)', '(ozh031mvw6d4smqa object_12 object_5 object_10)']",1,29,o4-mini_chat,{},{},0,[],0.0,16,False,_zero_shot,0.0,0
0,[],0.0,20,0,[],0.0,20,False,False,"['(v1pjso2krv6sk1wj object_14 object_4 object_9)', '(ucb7r68xuhd352zp object_3 object_6 object_7 object_1)', '(v1pjso2krv6sk1wj object_13 object_3 object_7)', '(ucb7r68xuhd352zp object_4 object_9 object_10 object_2)', '(v1pjso2krv6sk1wj object_11 object_4 object_10)', '(ucb7r68xuhd352zp object_4 object_10 object_8 object_2)', '(ozh031mvw6d4smqa object_14 object_4 object_8)', '(ucb7r68xuhd352zp object_4 object_8 object_9 object_2)', '(ozh031mvw6d4smqa object_11 object_4 object_9)', '(e6tbvxb13cxqiqfm object_14 object_0 object_8)', '(i43ia3g2ygc7vwqf object_0 object_8 object_5)', '(kl6t91ujyqzora0b object_14 object_0 object_5)', '(e6tbvxb13cxqiqfm object_12 object_0 object_5)', '(i43ia3g2ygc7vwqf object_0 object_5 object_8)', '(kl6t91ujyqzora0b object_12 object_0 object_8)', '(ucb7r68xuhd352zp object_3 object_7 object_5 object_1)', '(v1pjso2krv6sk1wj object_14 object_3 object_5)', '(ozh031mvw6d4smqa object_13 object_3 object_5)', '(ucb7r68xuhd352zp object_3 object_5 object_7 object_1)', '(ozh031mvw6d4smqa object_14 object_3 object_7)']",[],0,[],0.0,20,False,obfuscated_randomized_logistics,False,0.0,"['(v1pjso2krv6sk1wj object_14 object_4 object_9)', '(ucb7r68xuhd352zp object_3 object_6 object_7 object_1)', '(v1pjso2krv6sk1wj object_13 object_3 object_7)', '(ucb7r68xuhd352zp object_4 object_9 object_10 object_2)', '(v1pjso2krv6sk1wj object_11 object_4 object_10)', '(ucb7r68xuhd352zp object_4 object_10 object_8 object_2)', '(ozh031mvw6d4smqa object_14 object_4 object_8)', '(ucb7r68xuhd352zp object_4 object_8 object_9 object_2)', '(ozh031mvw6d4smqa object_11 object_4 object_9)', '(e6tbvxb13cxqiqfm object_14 object_0 object_8)', '(i43ia3g2ygc7vwqf object_0 object_8 object_5)', '(kl6t91ujyqzora0b object_14 object_0 object_5)', '(e6tbvxb13cxqiqfm object_12 object_0 object_5)', '(i43ia3g2ygc7vwqf object_0 object_5 object_8)', '(kl6t91ujyqzora0b object_12 object_0 object_8)', '(ucb7r68xuhd352zp object_3 object_7 object_5 object_1)', '(v1pjso2krv6sk1wj object_14 object_3 object_5)', '(ozh031mvw6d4smqa object_13 object_3 object_5)', '(ucb7r68xuhd352zp object_3 object_5 object_7 object_1)', '(ozh031mvw6d4smqa object_14 object_3 object_7)']","['(v1pjso2krv6sk1wj object_14 object_4 object_9)', '(ucb7r68xuhd352zp object_3 object_6 object_7 object_1)', '(v1pjso2krv6sk1wj object_13 object_3 object_7)', '(ucb7r68xuhd352zp object_4 object_9 object_10 object_2)', '(v1pjso2krv6sk1wj object_11 object_4 object_10)', '(ucb7r68xuhd352zp object_4 object_10 object_8 object_2)', '(ozh031mvw6d4smqa object_14 object_4 object_8)', '(ucb7r68xuhd352zp object_4 object_8 object_9 object_2)', '(ozh031mvw6d4smqa object_11 object_4 object_9)', '(e6tbvxb13cxqiqfm object_14 object_0 object_8)', '(i43ia3g2ygc7vwqf object_0 object_8 object_5)', '(kl6t91ujyqzora0b object_14 object_0 object_5)', '(e6tbvxb13cxqiqfm object_12 object_0 object_5)', '(i43ia3g2ygc7vwqf object_0 object_5 object_8)', '(kl6t91ujyqzora0b object_12 object_0 object_8)', '(ucb7r68xuhd352zp object_3 object_7 object_5 object_1)', '(v1pjso2krv6sk1wj object_14 object_3 object_5)', '(ozh031mvw6d4smqa object_13 object_3 object_5)', '(ucb7r68xuhd352zp object_3 object_5 object_7 object_1)', '(ozh031mvw6d4smqa object_14 object_3 object_7)']",1,30,o4-mini_chat,{},{},0,[],0.0,20,False,_one_shot,0.0,0
0,[],0.0,25,0,[],0.0,25,False,False,"['(v1pjso2krv6sk1wj object_14 object_3 object_5)', '(e6tbvxb13cxqiqfm object_12 object_0 object_8)', '(i43ia3g2ygc7vwqf object_0 object_8 object_5)', '(kl6t91ujyqzora0b object_12 object_0 object_5)', '(v1pjso2krv6sk1wj object_12 object_3 object_5)', '(ucb7r68xuhd352zp object_3 object_5 object_6 object_1)', '(v1pjso2krv6sk1wj object_13 object_3 object_6)', '(ozh031mvw6d4smqa object_12 object_3 object_6)', '(v1pjso2krv6sk1wj object_11 object_3 object_6)', '(ucb7r68xuhd352zp object_3 object_6 object_5 object_1)', '(ozh031mvw6d4smqa object_13 object_3 object_5)', '(ozh031mvw6d4smqa object_11 object_3 object_5)', '(ucb7r68xuhd352zp object_3 object_5 object_7 object_1)', '(ozh031mvw6d4smqa object_14 object_3 object_7)', '(e6tbvxb13cxqiqfm object_13 object_0 object_5)', '(e6tbvxb13cxqiqfm object_11 object_0 object_5)', '(i43ia3g2ygc7vwqf object_0 object_5 object_8)', '(kl6t91ujyqzora0b object_13 object_0 object_8)', '(kl6t91ujyqzora0b object_11 object_0 object_8)', '(ucb7r68xuhd352zp object_4 object_10 object_8 object_2)', '(v1pjso2krv6sk1wj object_13 object_4 object_8)', '(v1pjso2krv6sk1wj object_11 object_4 object_8)', '(ucb7r68xuhd352zp object_4 object_8 object_10 object_2)', '(ozh031mvw6d4smqa object_13 object_4 object_10)', '(ozh031mvw6d4smqa object_11 object_4 object_10)']",[],0,[],0.0,25,False,obfuscated_randomized_logistics,False,0.0,"['(v1pjso2krv6sk1wj object_14 object_3 object_5)', '(e6tbvxb13cxqiqfm object_12 object_0 object_8)', '(i43ia3g2ygc7vwqf object_0 object_8 object_5)', '(kl6t91ujyqzora0b object_12 object_0 object_5)', '(v1pjso2krv6sk1wj object_12 object_3 object_5)', '(ucb7r68xuhd352zp object_3 object_5 object_6 object_1)', '(v1pjso2krv6sk1wj object_13 object_3 object_6)', '(ozh031mvw6d4smqa object_12 object_3 object_6)', '(v1pjso2krv6sk1wj object_11 object_3 object_6)', '(ucb7r68xuhd352zp object_3 object_6 object_5 object_1)', '(ozh031mvw6d4smqa object_13 object_3 object_5)', '(ozh031mvw6d4smqa object_11 object_3 object_5)', '(ucb7r68xuhd352zp object_3 object_5 object_7 object_1)', '(ozh031mvw6d4smqa object_14 object_3 object_7)', '(e6tbvxb13cxqiqfm object_13 object_0 object_5)', '(e6tbvxb13cxqiqfm object_11 object_0 object_5)', '(i43ia3g2ygc7vwqf object_0 object_5 object_8)', '(kl6t91ujyqzora0b object_13 object_0 object_8)', '(kl6t91ujyqzora0b object_11 object_0 object_8)', '(ucb7r68xuhd352zp object_4 object_10 object_8 object_2)', '(v1pjso2krv6sk1wj object_13 object_4 object_8)', '(v1pjso2krv6sk1wj object_11 object_4 object_8)', '(ucb7r68xuhd352zp object_4 object_8 object_10 object_2)', '(ozh031mvw6d4smqa object_13 object_4 object_10)', '(ozh031mvw6d4smqa object_11 object_4 object_10)']","['(v1pjso2krv6sk1wj object_14 object_3 object_5)', '(e6tbvxb13cxqiqfm object_12 object_0 object_8)', '(i43ia3g2ygc7vwqf object_0 object_8 object_5)', '(kl6t91ujyqzora0b object_12 object_0 object_5)', '(v1pjso2krv6sk1wj object_12 object_3 object_5)', '(ucb7r68xuhd352zp object_3 object_5 object_6 object_1)', '(v1pjso2krv6sk1wj object_13 object_3 object_6)', '(ozh031mvw6d4smqa object_12 object_3 object_6)', '(v1pjso2krv6sk1wj object_11 object_3 object_6)', '(ucb7r68xuhd352zp object_3 object_6 object_5 object_1)', '(ozh031mvw6d4smqa object_13 object_3 object_5)', '(ozh031mvw6d4smqa object_11 object_3 object_5)', '(ucb7r68xuhd352zp object_3 object_5 object_7 object_1)', '(ozh031mvw6d4smqa object_14 object_3 object_7)', '(e6tbvxb13cxqiqfm object_13 object_0 object_5)', '(e6tbvxb13cxqiqfm object_11 object_0 object_5)', '(i43ia3g2ygc7vwqf object_0 object_5 object_8)', '(kl6t91ujyqzora0b object_13 object_0 object_8)', '(kl6t91ujyqzora0b object_11 object_0 object_8)', '(ucb7r68xuhd352zp object_4 object_10 object_8 object_2)', '(v1pjso2krv6sk1wj object_13 object_4 object_8)', '(v1pjso2krv6sk1wj object_11 object_4 object_8)', '(ucb7r68xuhd352zp object_4 object_8 object_10 object_2)', '(ozh031mvw6d4smqa object_13 object_4 object_10)', '(ozh031mvw6d4smqa object_11 object_4 object_10)']",1,31,o4-mini_chat,{},{},0,[],0.0,25,False,_zero_shot,0.0,0
0,[],0.0,11,0,[],0.0,11,False,False,"['(ucb7r68xuhd352zp object_3 object_7 object_6 object_1)', '(v1pjso2krv6sk1wj object_11 object_3 object_6)', '(ucb7r68xuhd352zp object_3 object_6 object_5 object_1)', '(ozh031mvw6d4smqa object_11 object_3 object_5)', '(i43ia3g2ygc7vwqf object_0 object_8 object_5)', '(e6tbvxb13cxqiqfm object_11 object_0 object_5)', '(i43ia3g2ygc7vwqf object_0 object_5 object_8)', '(kl6t91ujyqzora0b object_11 object_0 object_8)', '(v1pjso2krv6sk1wj object_11 object_4 object_8)', '(ucb7r68xuhd352zp object_4 object_8 object_10 object_2)', '(ozh031mvw6d4smqa object_11 object_4 object_10)']",[],0,[],0.0,11,False,obfuscated_randomized_logistics,False,0.0,"['(ucb7r68xuhd352zp object_3 object_7 object_6 object_1)', '(v1pjso2krv6sk1wj object_11 object_3 object_6)', '(ucb7r68xuhd352zp object_3 object_6 object_5 object_1)', '(ozh031mvw6d4smqa object_11 object_3 object_5)', '(i43ia3g2ygc7vwqf object_0 object_8 object_5)', '(e6tbvxb13cxqiqfm object_11 object_0 object_5)', '(i43ia3g2ygc7vwqf object_0 object_5 object_8)', '(kl6t91ujyqzora0b object_11 object_0 object_8)', '(v1pjso2krv6sk1wj object_11 object_4 object_8)', '(ucb7r68xuhd352zp object_4 object_8 object_10 object_2)', '(ozh031mvw6d4smqa object_11 object_4 object_10)']","['(ucb7r68xuhd352zp object_3 object_7 object_6 object_1)', '(v1pjso2krv6sk1wj object_11 object_3 object_6)', '(ucb7r68xuhd352zp object_3 object_6 object_5 object_1)', '(ozh031mvw6d4smqa object_11 object_3 object_5)', '(i43ia3g2ygc7vwqf object_0 object_8 object_5)', '(e6tbvxb13cxqiqfm object_11 object_0 object_5)', '(i43ia3g2ygc7vwqf object_0 object_5 object_8)', '(kl6t91ujyqzora0b object_11 object_0 object_8)', '(v1pjso2krv6sk1wj object_11 object_4 object_8)', '(ucb7r68xuhd352zp object_4 object_8 object_10 object_2)', '(ozh031mvw6d4smqa object_11 object_4 object_10)']",1,20,o4-mini_chat,{},{},0,[],0.0,11,False,_one_shot,0.0,0
0,[],0.0,3,0,[],0.0,3,False,False,"['(v1pjso2krv6sk1wj object_9 object_4 object_7)', '(ucb7r68xuhd352zp object_4 object_7 object_8 object_2)', '(ozh031mvw6d4smqa object_9 object_4 object_8)']",[],0,[],0.0,3,False,obfuscated_randomized_logistics,False,0.0,"['(v1pjso2krv6sk1wj object_9 object_4 object_7)', '(ucb7r68xuhd352zp object_4 object_7 object_8 object_2)', '(ozh031mvw6d4smqa object_9 object_4 object_8)']","['(v1pjso2krv6sk1wj object_9 object_4 object_7)', '(ucb7r68xuhd352zp object_4 object_7 object_8 object_2)', '(ozh031mvw6d4smqa object_9 object_4 object_8)']",1,6,o4-mini_chat,{},{},0,[],0.0,3,False,_zero_shot,0.0,0
0,[],0.0,4,0,[],0.0,4,False,False,"['(ucb7r68xuhd352zp object_4 object_10 object_8 object_2)', '(v1pjso2krv6sk1wj object_11 object_4 object_8)', '(ucb7r68xuhd352zp object_4 object_8 object_9 object_2)', '(ozh031mvw6d4smqa object_11 object_4 object_9)']",[],0,[],0.0,4,False,obfuscated_randomized_logistics,False,0.0,"['(ucb7r68xuhd352zp object_4 object_10 object_8 object_2)', '(v1pjso2krv6sk1wj object_11 object_4 object_8)', '(ucb7r68xuhd352zp object_4 object_8 object_9 object_2)', '(ozh031mvw6d4smqa object_11 object_4 object_9)']","['(ucb7r68xuhd352zp object_4 object_10 object_8 object_2)', '(v1pjso2krv6sk1wj object_11 object_4 object_8)', '(ucb7r68xuhd352zp object_4 object_8 object_9 object_2)', '(ozh031mvw6d4smqa object_11 object_4 object_9)']",1,21,o4-mini_chat,{},{},0,[],0.0,4,False,_one_shot,0.0,0
0,[],0.0,7,0,[],0.0,7,False,False,"['(v1pjso2krv6sk1wj object_10 object_4 object_6)', '(ucb7r68xuhd352zp object_4 object_6 object_7 object_2)', '(ozh031mvw6d4smqa object_10 object_4 object_7)', '(ucb7r68xuhd352zp object_5 object_8 object_9 object_3)', '(v1pjso2krv6sk1wj object_11 object_5 object_9)', '(ucb7r68xuhd352zp object_5 object_9 object_8 object_3)', '(ozh031mvw6d4smqa object_11 object_5 object_8)']",[],0,[],0.0,7,False,obfuscated_randomized_logistics,False,0.0,"['(v1pjso2krv6sk1wj object_10 object_4 object_6)', '(ucb7r68xuhd352zp object_4 object_6 object_7 object_2)', '(ozh031mvw6d4smqa object_10 object_4 object_7)', '(ucb7r68xuhd352zp object_5 object_8 object_9 object_3)', '(v1pjso2krv6sk1wj object_11 object_5 object_9)', '(ucb7r68xuhd352zp object_5 object_9 object_8 object_3)', '(ozh031mvw6d4smqa object_11 object_5 object_8)']","['(v1pjso2krv6sk1wj object_10 object_4 object_6)', '(ucb7r68xuhd352zp object_4 object_6 object_7 object_2)', '(ozh031mvw6d4smqa object_10 object_4 object_7)', '(ucb7r68xuhd352zp object_5 object_8 object_9 object_3)', '(v1pjso2krv6sk1wj object_11 object_5 object_9)', '(ucb7r68xuhd352zp object_5 object_9 object_8 object_3)', '(ozh031mvw6d4smqa object_11 object_5 object_8)']",1,11,o4-mini_chat,{},{},0,[],0.0,7,False,_zero_shot,0.0,0
