cdt_last_act,cdt_plan,cdt_score,cdt_steps,cdt_subseq_last_act,cdt_subseq_plan,cdt_subseq_score,cdt_subseq_steps,cdt_subseq_validity,cdt_validity,complementary_plan,correct_part,curr_last_act,curr_plan,curr_score,curr_steps,curr_validity,domain,executability,final_score,gt_plan,improved_cdt_plan,improved_cdt_validity,improved_plan,improved_subseq_cdt_plan,improved_subseq_cdt_validity,improved_subseq_plan,improved_subseq_validity,improved_validity,instance_id,model,nr_plan_trace,plan_trace,subseq_last_act,subseq_plan,subseq_score,subseq_steps,subseq_validity,task,trace_score,improved_steps
4,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c b)']",0.9815972222222222,1,1,"['(unstack b c)', '(pick-up c)', '(stack c b)']",1.0,3,False,False,"['(stack b a)', '(pick-up c)', '(stack c b)']",['(unstack b c)'],4,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c b)']",0.9815972222222222,1,False,blocksworld_3,True,0.9815972222222222,"['(unstack b c)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,"['(unstack b c)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,,,1,32,gpt-3.5-turbo_chat,"{0: 'position', 2: 'position', 3: 'position', 1: 'diff_act'}","{0: 'correct', 2: 'correct', 3: 'correct', 1: 'diff_act'}",1,"['(unstack b c)', '(pick-up c)', '(stack c b)']",1.0,3,False,_pddl,0.78125,0
4,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c b)']",0.9815972222222222,1,1,"['(unstack b c)', '(pick-up c)', '(stack c b)']",1.0,3,False,False,"['(stack b a)', '(pick-up c)', '(stack c b)']",['(unstack b c)'],4,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c b)']",0.9815972222222222,1,False,blocksworld_3,True,0.9815972222222222,"['(unstack b c)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,"['(unstack b c)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,,,1,32,llama,"{0: 'position', 2: 'position', 3: 'position', 1: 'diff_act'}","{0: 'correct', 2: 'correct', 3: 'correct', 1: 'diff_act'}",1,"['(unstack b c)', '(pick-up c)', '(stack c b)']",1.0,3,False,_state_tracking,0.78125,0
4,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c b)']",0.9815972222222222,1,1,"['(unstack b c)', '(pick-up c)', '(stack c b)']",1.0,3,False,False,"['(stack b a)', '(pick-up c)', '(stack c b)']",['(unstack b c)'],4,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c b)']",0.9815972222222222,1,False,blocksworld_3,True,0.9815972222222222,"['(unstack b c)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,"['(unstack b c)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,,,1,32,qwen,"{0: 'position', 2: 'position', 3: 'position', 1: 'diff_act'}","{0: 'correct', 2: 'correct', 3: 'correct', 1: 'diff_act'}",1,"['(unstack b c)', '(pick-up c)', '(stack c b)']",1.0,3,False,_state_tracking,0.78125,0
4,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c b)']",0.9815972222222222,1,1,"['(unstack b c)', '(pick-up c)', '(stack c b)']",1.0,3,False,False,"['(stack b a)', '(pick-up c)', '(stack c b)']",['(unstack b c)'],4,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c b)']",0.9815972222222222,1,False,blocksworld_3,True,0.9815972222222222,"['(unstack b c)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,"['(unstack b c)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,,,1,32,qcode,"{0: 'position', 2: 'position', 3: 'position', 1: 'diff_act'}","{0: 'correct', 2: 'correct', 3: 'correct', 1: 'diff_act'}",1,"['(unstack b c)', '(pick-up c)', '(stack c b)']",1.0,3,False,_pddl,0.78125,0
4,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c b)']",0.9815972222222222,1,1,"['(unstack b c)', '(pick-up c)', '(stack c b)']",1.0,3,False,False,"['(stack b a)', '(pick-up c)', '(stack c b)']",['(unstack b c)'],4,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c b)']",0.9815972222222222,1,False,blocksworld_3,True,0.9815972222222222,"['(unstack b c)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,"['(unstack b c)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,,,1,32,qwen,"{0: 'position', 2: 'position', 3: 'position', 1: 'diff_act'}","{0: 'correct', 2: 'correct', 3: 'correct', 1: 'diff_act'}",1,"['(unstack b c)', '(pick-up c)', '(stack c b)']",1.0,3,False,_pddl,0.78125,0
4,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c b)']",0.9815972222222222,1,1,"['(unstack b c)', '(pick-up c)', '(stack c b)']",1.0,3,False,False,"['(stack b a)', '(pick-up c)', '(stack c b)']",['(unstack b c)'],4,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c b)']",0.9815972222222222,1,False,blocksworld_3,True,0.9815972222222222,"['(unstack b c)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,"['(unstack b c)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,,,1,32,gemma-2-2b_it,"{0: 'position', 2: 'position', 3: 'position', 1: 'diff_act'}","{0: 'correct', 2: 'correct', 3: 'correct', 1: 'diff_act'}",1,"['(unstack b c)', '(pick-up c)', '(stack c b)']",1.0,3,False,_one_shot,0.78125,0
4,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c b)']",0.9815972222222222,1,1,"['(unstack b c)', '(pick-up c)', '(stack c b)']",1.0,3,False,False,"['(stack b a)', '(pick-up c)', '(stack c b)']",['(unstack b c)'],4,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c b)']",0.9815972222222222,1,False,blocksworld_3,True,0.9815972222222222,"['(unstack b c)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,"['(unstack b c)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,,,1,32,qwen,"{0: 'position', 2: 'position', 3: 'position', 1: 'diff_act'}","{0: 'correct', 2: 'correct', 3: 'correct', 1: 'diff_act'}",0,"['(unstack b c)', '(pick-up c)', '(stack c b)']",1.0,3,False,_one_shot,0.78125,0
4,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c b)']",0.9815972222222222,1,1,"['(unstack b c)', '(pick-up c)', '(stack c b)']",1.0,3,False,False,"['(stack b a)', '(pick-up c)', '(stack c b)']",['(unstack b c)'],4,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c b)']",0.9815972222222222,1,False,blocksworld_3,True,0.9815972222222222,"['(unstack b c)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,"['(unstack b c)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,,,1,32,qcode,"{0: 'position', 2: 'position', 3: 'position', 1: 'diff_act'}","{0: 'correct', 2: 'correct', 3: 'correct', 1: 'diff_act'}",1,"['(unstack b c)', '(pick-up c)', '(stack c b)']",1.0,3,False,_state_tracking,0.78125,0
6,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b a)', '(stack a c)']",0.9784430438842202,4,4,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(stack a c)']",1.0,4,False,False,"['(pick-up c)', '(stack c b)', '(pick-up a)', '(stack a c)']","['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)']",6,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b a)', '(stack a c)']",0.9784430438842202,4,False,blocksworld_3,False,0.9784430438842202,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c b)', '(pick-up a)', '(stack a c)']",,,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up c)', '(stack c b)', '(pick-up a)', '(stack a c)']",,,,,1,99,gemma-2-2b_it,"{0: 'position', 1: 'position', 2: 'position', 3: 'position', 6: 'correct', 4: 'diff_act', 5: 'diff_act'}","{0: 'correct', 1: 'correct', 2: 'correct', 3: 'correct', 6: 'misplaced', 4: 'diff_act', 5: 'diff_act'}",4,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(stack a c)']",1.0,4,False,_one_shot,0.6785714285714286,0
6,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b c)']",0.9773148148148147,2,3,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(pick-up b)']",1.0,3,False,False,"['(stack a c)', '(pick-up b)', '(stack b a)']","['(unstack c a)', '(put-down c)', '(unstack a b)']",6,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b c)']",0.9773148148148147,2,False,blocksworld_3,True,0.9773148148148147,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(stack a c)', '(pick-up b)', '(stack b a)']",,,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(stack a c)', '(pick-up b)', '(stack b a)']",,,,,1,51,qcode,"{0: 'position', 1: 'position', 2: 'position', 4: 'position', 3: 'diff_act', 5: 'same_act'}","{0: 'correct', 1: 'correct', 2: 'correct', 4: 'correct', 3: 'diff_act', 5: 'same_act'}",3,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(pick-up b)']",1.0,3,False,_one_shot,0.7291666666666666,0
3,"['(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b a)']",1.0677083333333333,1,3,"['(pick-up c)', '(stack c a)', '(pick-up b)']",1.0,1,False,False,"['(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']",[],3,"['(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a c)']",0.8841503267973856,4,False,blocksworld_3,False,0.9759293300653594,"['(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']",,,"['(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']",,,,,1,90,qwenl,"{0: 'correct', 1: 'correct', 2: 'diff_act', 3: 'diff_act'}","{0: 'misplaced', 1: 'misplaced', 2: 'diff_act', 3: 'diff_act'}",2,"['(pick-up b)', '(stack b c)']",1.0,4,False,_state_tracking,0.3125,0
3,"['(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a c)']",1.0677083333333333,1,3,"['(pick-up b)', '(stack b c)', '(pick-up a)']",1.0,1,False,False,"['(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",[],3,"['(pick-up a)', '(stack a b)', '(pick-up c)', '(stack c b)']",0.8841503267973856,4,False,blocksworld_3,False,0.9759293300653594,"['(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",,,"['(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",,,,,1,24,claude_3_haiku,"{0: 'correct', 1: 'correct', 2: 'diff_act', 3: 'diff_act'}","{0: 'misplaced', 1: 'misplaced', 2: 'diff_act', 3: 'diff_act'}",2,"['(pick-up a)', '(stack a b)']",1.0,4,False,_state_tracking,0.3125,0
2,"['(unstack b a)', '(stack b c)', '(pick-up b)']",1.0144063180827887,2,2,"['(unstack b a)', '(stack b c)']",1.0,2,False,False,"['(unstack b a)', '(stack b c)', '(pick-up a)', '(stack a b)']",[],0,"['(pick-up b)', '(unstack b a)', '(stack b c)']",0.9310729847494552,4,False,blocksworld_3,False,0.972739651416122,"['(unstack b a)', '(stack b c)', '(pick-up a)', '(stack a b)']",,,"['(unstack b a)', '(stack b c)', '(pick-up a)', '(stack a b)']",,,,,1,46,qcode,"{1: 'correct', 2: 'correct', 0: 'diff_act'}","{1: 'misplaced', 2: 'misplaced', 0: 'diff_act'}",2,"['(unstack b a)', '(stack b c)']",1.0,2,False,_one_shot,0.375,0
0,"['(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",1.128472222222222,1,0,"['(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",1.0,6,False,False,"['(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']","['(unstack a c)', '(put-down a)']",6,"['(unstack a c)', '(put-down a)', '(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']",0.8104166666666667,4,False,blocksworld_3,True,0.9694444444444442,"['(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,"['(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,,,1,65,qcode,"{0: 'position', 1: 'position', 2: 'correct', 4: 'correct', 3: 'same_act', 5: 'same_act'}","{0: 'correct', 1: 'correct', 2: 'misplaced', 4: 'misplaced', 3: 'same_act', 5: 'same_act'}",3,"['(unstack a c)', '(put-down a)', '(pick-up b)']",1.0,3,False,_one_shot,0.5833333333333333,0
0,"['(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",1.128472222222222,1,0,"['(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",1.0,6,False,False,"['(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']","['(unstack a c)', '(put-down a)']",6,"['(unstack a c)', '(put-down a)', '(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']",0.8104166666666667,4,False,blocksworld_3,True,0.9694444444444442,"['(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,"['(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,,,1,65,qwenl,"{0: 'position', 1: 'position', 2: 'correct', 4: 'correct', 3: 'same_act', 5: 'same_act'}","{0: 'correct', 1: 'correct', 2: 'misplaced', 4: 'misplaced', 3: 'same_act', 5: 'same_act'}",3,"['(unstack a c)', '(put-down a)', '(pick-up b)']",1.0,3,False,_pddl,0.5833333333333333,0
0,"['(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",1.128472222222222,1,0,"['(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",1.0,6,False,False,"['(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']","['(unstack a c)', '(put-down a)']",6,"['(unstack a c)', '(put-down a)', '(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']",0.8104166666666667,4,False,blocksworld_3,True,0.9694444444444442,"['(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,"['(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,,,1,65,gpt-3.5-turbo_chat,"{0: 'position', 1: 'position', 2: 'correct', 4: 'correct', 3: 'same_act', 5: 'same_act'}","{0: 'correct', 1: 'correct', 2: 'misplaced', 4: 'misplaced', 3: 'same_act', 5: 'same_act'}",3,"['(unstack a c)', '(put-down a)', '(pick-up b)']",1.0,3,False,_one_shot,0.5833333333333333,0
0,"['(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",1.128472222222222,1,0,"['(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",1.0,6,False,False,"['(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']","['(unstack a c)', '(put-down a)']",6,"['(unstack a c)', '(put-down a)', '(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']",0.8104166666666667,4,False,blocksworld_3,True,0.9694444444444442,"['(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,"['(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,,,1,65,gemma-2-2b_it,"{0: 'position', 1: 'position', 2: 'correct', 4: 'correct', 3: 'same_act', 5: 'same_act'}","{0: 'correct', 1: 'correct', 2: 'misplaced', 4: 'misplaced', 3: 'same_act', 5: 'same_act'}",3,"['(unstack a c)', '(put-down a)', '(pick-up b)']",1.0,3,False,_one_shot,0.5833333333333333,0
0,"['(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",1.128472222222222,1,0,"['(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",1.0,6,False,False,"['(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']","['(unstack a c)', '(put-down a)']",6,"['(unstack a c)', '(put-down a)', '(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']",0.8104166666666667,4,False,blocksworld_3,True,0.9694444444444442,"['(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,"['(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,,,1,65,qwen,"{0: 'position', 1: 'position', 2: 'correct', 4: 'correct', 3: 'same_act', 5: 'same_act'}","{0: 'correct', 1: 'correct', 2: 'misplaced', 4: 'misplaced', 3: 'same_act', 5: 'same_act'}",3,"['(unstack a c)', '(put-down a)', '(pick-up b)']",1.0,3,False,_pddl,0.5833333333333333,0
3,"['(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b a)']",1.109375,1,3,"['(pick-up c)', '(stack c a)', '(pick-up b)']",1.0,1,False,False,"['(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']",[],3,"['(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c a)']",0.828125,4,False,blocksworld_3,False,0.96875,"['(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']",,,"['(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']",,,,,1,90,qcode,"{0: 'correct', 2: 'correct', 3: 'correct', 1: 'same_act'}","{0: 'misplaced', 2: 'misplaced', 3: 'misplaced', 1: 'same_act'}",2,"['(pick-up c)', '(stack c a)']",1.0,2,False,_state_tracking,0.4375,0
2,"['(unstack a c)', '(put-down a)', '(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']",0.9645833333333332,1,2,"['(unstack a c)', '(put-down a)', '(stack c a)', '(pick-up b)', '(stack b c)']",1.0,4,False,False,"['(unstack c b)', '(stack c a)', '(pick-up b)', '(stack b c)']","['(unstack a c)', '(put-down a)']",2,"['(unstack a c)', '(put-down a)', '(pick-up c)', '(stack c a)', '(pick-up b)', '(stack b c)']",0.9645833333333332,1,False,blocksworld_3,False,0.9645833333333332,"['(unstack a c)', '(put-down a)', '(unstack c b)', '(stack c a)', '(pick-up b)', '(stack b c)']",,,"['(unstack a c)', '(put-down a)', '(unstack c b)', '(stack c a)', '(pick-up b)', '(stack b c)']",,,,,1,6,qwenl,"{0: 'position', 1: 'position', 3: 'position', 4: 'position', 5: 'position', 2: 'diff_act'}","{0: 'correct', 1: 'correct', 3: 'correct', 4: 'correct', 5: 'correct', 2: 'diff_act'}",2,"['(unstack a c)', '(put-down a)', '(stack c a)', '(pick-up b)', '(stack b c)']",1.0,4,False,_one_shot,0.8541666666666666,0
2,"['(unstack b c)', '(put-down b)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']",0.9583333333333334,6,2,"['(unstack b c)', '(put-down b)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']",1.0,6,False,False,"['(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']","['(unstack b c)', '(put-down b)']",2,"['(unstack b c)', '(put-down b)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']",0.9583333333333334,6,False,blocksworld_3,False,0.9583333333333334,"['(unstack b c)', '(put-down b)', '(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']",,,"['(unstack b c)', '(put-down b)', '(unstack c a)', '(put-down c)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']",,,,,1,16,claude_3_haiku,"{0: 'position', 1: 'position', 2: 'correct', 3: 'correct', 4: 'correct', 5: 'correct'}","{0: 'correct', 1: 'correct', 2: 'misplaced', 3: 'misplaced', 4: 'misplaced', 5: 'misplaced'}",2,"['(unstack b c)', '(put-down b)', '(pick-up a)', '(stack a c)', '(pick-up b)', '(stack b a)']",1.0,6,False,_one_shot,0.6666666666666666,0
1,"['(unstack b c)', '(pick-up c)', '(stack c b)']",0.9583333333333334,3,1,"['(unstack b c)', '(pick-up c)', '(stack c b)']",1.0,3,False,False,"['(stack b a)', '(pick-up c)', '(stack c b)']",['(unstack b c)'],1,"['(unstack b c)', '(pick-up c)', '(stack c b)']",0.9583333333333334,3,False,blocksworld_3,False,0.9583333333333334,"['(unstack b c)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,"['(unstack b c)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,,,1,32,claude_3_haiku,"{0: 'position', 1: 'correct', 2: 'correct'}","{0: 'correct', 1: 'misplaced', 2: 'misplaced'}",1,"['(unstack b c)', '(pick-up c)', '(stack c b)']",1.0,3,False,_state_tracking,0.6666666666666666,0
2,"['(unstack c a)', '(put-down c)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",0.9583333333333334,6,2,"['(unstack c a)', '(put-down c)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",1.0,6,False,False,"['(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']","['(unstack c a)', '(put-down c)']",2,"['(unstack c a)', '(put-down c)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",0.9583333333333334,6,False,blocksworld_3,False,0.9583333333333334,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,,,1,11,claude_3_haiku,"{0: 'position', 1: 'position', 2: 'correct', 3: 'correct', 4: 'correct', 5: 'correct'}","{0: 'correct', 1: 'correct', 2: 'misplaced', 3: 'misplaced', 4: 'misplaced', 5: 'misplaced'}",2,"['(unstack c a)', '(put-down c)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",1.0,6,False,_pddl,0.6666666666666666,0
2,"['(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",0.9583333333333334,6,2,"['(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",1.0,6,False,False,"['(unstack c b)', '(put-down c)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']","['(unstack a c)', '(put-down a)']",2,"['(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",0.9583333333333334,6,False,blocksworld_3,False,0.9583333333333334,"['(unstack a c)', '(put-down a)', '(unstack c b)', '(put-down c)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",,,"['(unstack a c)', '(put-down a)', '(unstack c b)', '(put-down c)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",,,,,1,95,claude_3_haiku,"{0: 'position', 1: 'position', 2: 'correct', 3: 'correct', 4: 'correct', 5: 'correct'}","{0: 'correct', 1: 'correct', 2: 'misplaced', 3: 'misplaced', 4: 'misplaced', 5: 'misplaced'}",2,"['(unstack a c)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",1.0,6,False,_pddl,0.6666666666666666,0
2,"['(unstack c a)', '(put-down c)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",0.9583333333333334,6,2,"['(unstack c a)', '(put-down c)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",1.0,6,False,False,"['(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']","['(unstack c a)', '(put-down c)']",2,"['(unstack c a)', '(put-down c)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",0.9583333333333334,6,False,blocksworld_3,False,0.9583333333333334,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",,,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",,,,,1,28,claude_3_haiku,"{0: 'position', 1: 'position', 2: 'correct', 3: 'correct', 4: 'correct', 5: 'correct'}","{0: 'correct', 1: 'correct', 2: 'misplaced', 3: 'misplaced', 4: 'misplaced', 5: 'misplaced'}",2,"['(unstack c a)', '(put-down c)', '(pick-up b)', '(stack b c)', '(pick-up a)', '(stack a b)']",1.0,6,False,_pddl,0.6666666666666666,0
2,"['(unstack c a)', '(put-down c)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",0.9583333333333334,6,2,"['(unstack c a)', '(put-down c)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",1.0,6,False,False,"['(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']","['(unstack c a)', '(put-down c)']",2,"['(unstack c a)', '(put-down c)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",0.9583333333333334,6,False,blocksworld_3,False,0.9583333333333334,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,"['(unstack c a)', '(put-down c)', '(unstack a b)', '(put-down a)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",,,,,1,11,qwenl,"{0: 'position', 1: 'position', 2: 'correct', 3: 'correct', 4: 'correct', 5: 'correct'}","{0: 'correct', 1: 'correct', 2: 'misplaced', 3: 'misplaced', 4: 'misplaced', 5: 'misplaced'}",2,"['(unstack c a)', '(put-down c)', '(pick-up b)', '(stack b a)', '(pick-up c)', '(stack c b)']",1.0,6,False,_pddl,0.6666666666666666,0
1,"['(unstack b a)', '(unstack a c)', '(stack a b)']",0.9583333333333334,3,1,"['(unstack b a)', '(unstack a c)', '(stack a b)']",1.0,3,False,False,"['(put-down b)', '(unstack a c)', '(stack a b)']",['(unstack b a)'],1,"['(unstack b a)', '(unstack a c)', '(stack a b)']",0.9583333333333334,3,False,blocksworld_3,False,0.9583333333333334,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(stack a b)']",,,"['(unstack b a)', '(put-down b)', '(unstack a c)', '(stack a b)']",,,,,1,56,claude_3_haiku,"{0: 'position', 1: 'correct', 2: 'correct'}","{0: 'correct', 1: 'misplaced', 2: 'misplaced'}",1,"['(unstack b a)', '(unstack a c)', '(stack a b)']",1.0,3,False,_state_tracking,0.6666666666666666,0
1,"['(unstack b c)', '(pick-up c)', '(stack c a)']",0.9583333333333334,3,1,"['(unstack b c)', '(pick-up c)', '(stack c a)']",1.0,3,False,False,"['(put-down b)', '(pick-up c)', '(stack c a)']",['(unstack b c)'],1,"['(unstack b c)', '(pick-up c)', '(stack c a)']",0.9583333333333334,3,False,blocksworld_3,False,0.9583333333333334,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c a)']",,,"['(unstack b c)', '(put-down b)', '(pick-up c)', '(stack c a)']",,,,,1,91,gemma-2-2b_it,"{0: 'position', 1: 'correct', 2: 'correct'}","{0: 'correct', 1: 'misplaced', 2: 'misplaced'}",1,"['(unstack b c)', '(pick-up c)', '(stack c a)']",1.0,3,False,_one_shot,0.6666666666666666,0
